 ##############################################################################
 #
 #                  O p t a D O S   o u t p u t   f i l e 
 #
 #    Density of States using adaptive broadening
 #  Generated on 16 Aug 2022 at 14:59:10 
 # Column        Data
 #    1        Energy (eV)
 #    2        DOS (electrons per eV)
 #    3        Integrated DOS (electrons)
 #
 ##############################################################################
  0.2244436519870E+00    0.4210510676319E+01    0.2122326785790E+02
  0.3246546224512E+00    0.5047750009677E+01    0.2168728066186E+02
  0.4248655929153E+00    0.5688287263946E+01    0.2222852604451E+02
  0.5250765633794E+00    0.5698241415364E+01    0.2280596108960E+02
  0.6252875338436E+00    0.4972534406597E+01    0.2334493763462E+02
  0.7254985043077E+00    0.4114356793371E+01    0.2379840995938E+02
  0.8257094747718E+00    0.3579687131438E+01    0.2418112697126E+02
  0.9259204452360E+00    0.3318145901217E+01    0.2452473212946E+02
  0.1026131415700E+01    0.3340322370233E+01    0.2485565020726E+02
  0.1126342386164E+01    0.3614074692580E+01    0.2520308328274E+02
  0.1226553356628E+01    0.3849476620581E+01    0.2557838271323E+02
  0.1326764327093E+01    0.3907523103390E+01    0.2596857604826E+02
  0.1426975297557E+01    0.3782732112173E+01    0.2635529861298E+02
  0.1527186268021E+01    0.3598559892483E+01    0.2672450101091E+02
  0.1627397238485E+01    0.3607307250256E+01    0.2708325456580E+02
  0.1727608208949E+01    0.3886888471939E+01    0.2745672111176E+02
  0.1827819179413E+01    0.4347455510711E+01    0.2786837546621E+02
  0.1928030149877E+01    0.4841344358721E+01    0.2832901139550E+02
  0.2028241120341E+01    0.5448973433260E+01    0.2884163407889E+02
  0.2128452090806E+01    0.6601131756504E+01    0.2944101172866E+02
  0.2228663061270E+01    0.7545746788528E+01    0.3015878641736E+02
  0.2328874031734E+01    0.7121048301864E+01    0.3090389348118E+02
  0.2429085002198E+01    0.6362461550882E+01    0.3157530175848E+02
  0.2529295972662E+01    0.6278539292600E+01    0.3220357448940E+02
  0.2629506943126E+01    0.6557714898175E+01    0.3284528362085E+02
  0.2729717913590E+01    0.6973861912095E+01    0.3352243616863E+02
  0.2829928884055E+01    0.7377501630076E+01    0.3424265368925E+02
  0.2930139854519E+01    0.7704677302822E+01    0.3499747787239E+02
